1860-02-22,07:00:00,-32.8,G
1860-07-17,13:00:00,26.8,G
1861-01-01,07:00:00,-32.4,G
1861-06-14,13:00:00,27.4,G
1862-02-07,07:00:00,-29.0,G
1862-06-02,13:00:00,23.0,G
1863-03-10,07:00:00,-17.6,G
1863-07-10,13:00:00,26.6,G
1864-02-19,07:00:00,-23.5,G
1864-06-15,13:00:00,28.7,G
1865-02-11,07:00:00,-29.7,G
1865-07-22,13:00:00,30.6,G
1866-12-15,07:00:00,-32.7,G
1866-06-25,13:00:00,27.9,G
1867-01-16,07:00:00,-30.8,G
1867-06-24,13:00:00,28.0,G
1868-01-24,07:00:00,-33.8,G
1868-06-23,13:00:00,31.0,G
1869-03-14,07:00:00,-22.4,G
1869-07-19,13:00:00,26.6,G
1870-02-13,07:00:00,-28.4,G
1870-07-25,13:00:00,26.6,G
1871-01-26,07:00:00,-33.6,G
1871-06-15,13:00:00,27.0,G
1872-12-22,20:00:00,-27.4,G
1872-07-26,13:00:00,29.4,G
1873-02-12,07:00:00,-22.6,G
1873-07-09,13:00:00,28.0,G
1874-12-27,07:00:00,-32.4,G
1874-07-11,13:00:00,26.2,G
1875-01-24,07:00:00,-42.0,G
1875-07-06,13:00:00,26.6,G
1876-12-24,07:00:00,-33.5,G
1876-06-28,13:00:00,28.4,G
1877-01-14,07:00:00,-28.4,G
1877-06-05,13:00:00,28.6,G
1878-12-21,20:00:00,-27.0,G
1878-06-28,13:00:00,29.9,G
1879-02-20,07:00:00,-25.2,G
1879-06-18,13:00:00,25.6,G
1880-12-04,07:00:00,-27.8,G
1880-08-15,13:00:00,27.1,G
1881-01-19,07:00:00,-32.2,G
1881-06-20,13:00:00,25.8,G
1882-12-17,07:00:00,-27.8,G
1882-07-17,13:00:00,28.4,G
1883-02-07,07:00:00,-28.3,G
1883-07-02,13:00:00,30.8,G
1884-12-23,07:00:00,-21.8,G
1884-07-04,13:00:00,27.1,G
1885-02-21,07:00:00,-25.7,G
1885-07-12,13:00:00,28.3,G
1886-03-03,07:00:00,-23.0,G
1886-07-21,13:00:00,27.4,G
1887-12-31,07:00:00,-26.4,G
1887-07-01,13:00:00,27.6,G
1888-02-16,07:00:00,-29.4,G
1888-06-27,13:00:00,29.2,G
1889-02-12,20:00:00,-22.2,G
1889-06-06,13:00:00,29.3,G
1890-12-30,07:00:00,-19.1,G
1890-05-19,13:00:00,25.9,G
1891-01-07,07:00:00,-26.3,G
1891-06-25,13:00:00,30.0,G
1892-02-18,07:00:00,-29.9,G
1892-07-29,13:00:00,26.4,G
1893-01-15,07:00:00,-30.0,G
1893-07-09,13:00:00,27.4,G
1894-02-19,07:00:00,-18.0,G
1894-06-29,13:00:00,28.6,G
1895-02-13,07:00:00,-30.8,G
1895-06-21,13:00:00,26.6,G
1896-12-21,07:00:00,-24.0,G
1896-06-17,13:00:00,30.0,G
1897-02-03,07:00:00,-30.0,G
1897-07-24,13:00:00,29.4,G
1898-12-20,20:00:00,-21.8,G
1898-07-12,13:00:00,26.2,G
1899-02-02,20:00:00,-25.2,G
1899-07-13,13:00:00,29.2,G
1900-02-16,07:00:00,-31.2,G
1900-06-13,13:00:00,28.6,G
1901-12-17,07:00:00,-23.4,G
1901-07-10,13:00:00,31.8,G
1902-02-11,20:00:00,-24.6,G
1902-06-04,13:00:00,27.0,G
1903-01-12,20:00:00,-26.6,G
1903-07-26,13:00:00,25.7,G
1904-03-09,07:00:00,-23.8,G
1904-08-01,13:00:00,27.4,G
1905-01-01,07:00:00,-25.7,G
1905-06-26,13:00:00,30.5,G
1906-01-21,07:00:00,-17.2,G
1906-06-20,13:00:00,29.0,G
1907-02-01,07:00:00,-23.6,G
1907-07-15,13:00:00,27.4,G
1908-01-01,20:00:00,-27.8,G
1908-06-04,13:00:00,25.4,G
1909-12-21,07:00:00,-28.0,G
1909-06-28,13:00:00,25.6,G
1910-02-01,07:00:00,-24.8,G
1910-07-14,13:00:00,27.3,G
1911-01-30,07:00:00,-23.2,G
1911-08-11,13:00:00,29.3,G
1912-01-07,07:00:00,-25.8,G
1912-07-16,13:00:00,28.2,G
1913-01-22,07:00:00,-27.0,G
1913-07-04,13:00:00,26.4,G
1914-01-07,20:00:00,-24.0,G
1914-07-09,13:00:00,29.5,G
1915-12-05,07:00:00,-30.0,G
1915-05-25,13:00:00,25.3,G
1916-01-17,20:00:00,-26.2,G
1916-07-26,13:00:00,27.4,G
1917-01-21,07:00:00,-28.5,G
1917-06-22,13:00:00,28.6,G
1918-01-14,07:00:00,-32.4,G
1918-06-07,13:00:00,25.0,G
1919-12-29,20:00:00,-27.2,G
1919-07-11,13:00:00,27.5,G
1920-01-11,07:00:00,-23.5,G
1920-06-19,13:00:00,26.6,G
1921-01-28,07:00:00,-22.7,G
1921-08-03,13:00:00,25.8,G
1922-02-08,07:00:00,-26.5,G
1922-07-21,13:00:00,24.7,G
1923-12-25,07:00:00,-23.7,G
1923-07-12,13:00:00,31.0,G
1924-01-23,07:00:00,-26.8,G
1924-06-18,13:00:00,25.1,G
1925-12-02,07:00:00,-31.0,G
1925-07-23,13:00:00,30.6,G
1926-02-13,07:00:00,-25.0,G
1926-07-14,13:00:00,29.1,G
1927-12-26,07:00:00,-27.0,G
1927-07-08,13:00:00,28.0,G
1928-01-18,20:00:00,-27.6,G
1928-07-15,13:00:00,25.8,G
1929-02-12,07:00:00,-28.2,G
1929-07-21,13:00:00,27.0,G
1930-02-07,07:00:00,-17.8,G
1930-06-20,13:00:00,28.0,G
1931-01-21,07:00:00,-27.2,G
1931-08-04,13:00:00,27.9,G
1932-01-10,07:00:00,-23.8,G
1932-07-11,13:00:00,28.4,G
1933-12-13,07:00:00,-20.5,G
1933-07-09,13:00:00,33.2,G
1934-02-09,07:00:00,-14.7,G
1934-07-17,13:00:00,27.7,G
1935-01-28,20:00:00,-19.4,G
1935-06-25,13:00:00,30.2,G
1936-02-14,07:00:00,-20.5,G
1936-06-22,13:00:00,27.4,G
1937-02-09,07:00:00,-26.0,G
1937-07-05,13:00:00,28.1,G
1938-01-08,07:00:00,-26.3,G
1938-08-08,13:00:00,27.2,G
1939-12-27,07:00:00,-25.8,G
1939-06-21,13:00:00,29.0,G
1940-01-18,07:00:00,-33.0,G
1940-06-20,13:00:00,29.0,G
1941-01-19,07:00:00,-30.9,G
1941-07-11,13:00:00,31.0,G
1942-01-30,07:00:00,-30.6,G
1942-07-06,13:00:00,26.9,G
1943-01-11,07:00:00,-26.2,G
1943-07-28,13:00:00,28.0,G
1944-01-10,07:00:00,-27.1,G
1944-07-06,13:00:00,31.0,G
1945-01-31,07:00:00,-25.0,G
1945-07-16,13:00:00,31.0,G
1946-03-15,07:00:00,-25.0,G
1946-07-05,13:00:00,28.3,G
1947-02-25,06:00:00,-29.0,G
1947-06-30,12:00:00,31.8,G
1948-01-24,06:00:00,-30.0,G
1948-07-31,18:00:00,31.2,G
1949-03-01,06:00:00,-19.3,Y
1949-07-10,18:00:00,28.0,Y
1950-01-06,06:00:00,-27.3,Y
1950-06-05,12:00:00,26.6,Y
1951-01-07,06:00:00,-25.8,Y
1951-08-09,12:00:00,25.8,Y
1952-12-16,06:00:00,-26.8,Y
1952-07-09,12:00:00,27.2,Y
1953-02-14,06:00:00,-29.6,Y
1953-06-28,12:00:00,29.4,Y
1954-02-14,06:00:00,-29.0,Y
1954-05-30,12:00:00,24.8,Y
1955-12-20,18:00:00,-31.2,Y
1955-07-31,12:00:00,29.8,Y
1956-02-09,06:00:00,-35.6,Y
1956-07-18,12:00:00,26.0,Y
1957-03-17,06:00:00,-23.2,Y
1957-07-22,12:00:00,25.6,Y
1958-02-27,06:00:00,-31.1,Y
1958-07-01,12:00:00,28.4,Y
1959-01-16,06:00:00,-29.0,Y
1959-08-20,12:00:00,29.4,Y
1960-02-24,06:00:00,-28.6,Y
1960-06-25,12:00:00,27.6,Y
1961-01-25,06:00:00,-25.5,G
1961-06-05,12:00:00,28.6,G
1962-01-30,06:00:00,-29.0,G
1962-06-07,18:00:00,23.2,G
1963-02-19,06:00:00,-30.8,G
1963-07-04,12:00:00,27.1,G
1964-12-28,18:00:00,-23.2,G
1964-08-08,12:00:00,26.4,G
1965-12-16,06:00:00,-29.9,G
1965-07-19,12:00:00,28.1,G
1966-02-13,06:00:00,-37.0,G
1966-06-17,12:00:00,28.5,G
1967-01-25,06:00:00,-29.2,G
1967-06-16,12:00:00,26.4,G
1968-01-07,06:00:00,-30.5,G
1968-07-02,12:00:00,30.4,G
1969-12-07,06:00:00,-29.8,G
1969-07-31,12:00:00,30.7,G
1970-02-18,06:00:00,-34.8,G
1970-06-19,12:00:00,31.3,G
1971-01-06,06:00:00,-28.0,G
1971-07-04,12:00:00,28.0,G
1972-03-11,06:00:00,-19.2,G
1972-06-29,12:00:00,30.4,G
1973-12-20,06:00:00,-26.2,G
1973-07-07,12:00:00,30.2,G
1974-12-31,06:00:00,-20.2,G
1974-06-17,12:00:00,27.2,G
1975-02-15,06:00:00,-17.8,G
1975-08-06,12:00:00,33.4,G
1976-12-29,18:00:00,-26.0,G
1976-06-25,12:00:00,29.0,G
1977-02-01,06:00:00,-26.9,G
1977-06-15,12:00:00,30.0,G
1978-12-31,18:00:00,-34.9,G
1978-07-31,12:00:00,28.9,G
1979-01-01,06:00:00,-37.1,G
1979-06-07,12:00:00,29.2,G
1980-02-09,06:00:00,-31.2,G
1980-07-30,12:00:00,26.9,G
1981-12-13,06:00:00,-28.1,G
1981-07-09,12:00:00,27.0,G
1982-01-08,06:00:00,-31.2,G
1982-08-02,12:00:00,32.0,Y
1983-12-10,06:00:00,-17.8,G
1983-07-11,12:00:00,31.4,G
1984-01-27,06:00:00,-23.5,G
1984-07-10,12:00:00,29.5,G
1985-02-18,06:00:00,-31.6,G
1985-06-23,12:00:00,26.4,G
1986-02-20,06:00:00,-28.0,G
1986-06-26,12:00:00,31.0,G
1987-03-02,06:00:00,-28.6,G
1987-07-22,12:00:00,28.5,G
1988-12-01,06:00:00,-23.4,G
1988-06-27,12:00:00,29.4,G
1989-12-15,06:00:00,-27.8,G
1989-07-07,12:00:00,31.2,G
1990-12-22,06:00:00,-15.4,G
1990-08-03,12:00:00,27.9,G
1991-02-16,06:00:00,-23.3,G
1991-07-07,12:00:00,30.0,G
1992-10-30,18:00:00,-12.6,G
1992-06-07,12:00:00,27.6,G
1993-12-27,18:00:00,-19.5,G
1993-05-23,12:00:00,25.7,G
1994-03-02,06:00:00,-24.8,G
1994-07-27,12:00:00,32.0,G
1995-12-26,06:00:00,-25.4,G
1995-08-01,12:00:00,28.2,G
1996-01-03,06:00:00,-25.3,G
1996-08-21,12:00:00,27.3,G
1997-02-17,06:00:00,-19.6,G
1997-07-01,12:00:00,29.1,G
1998-01-29,06:00:00,-18.6,G
1998-07-21,18:00:00,22.6,G
1999-01-28,06:00:00,-27.8,G
1999-07-10,18:00:00,27.2,G
2000-01-22,06:00:00,-17.6,G
2000-05-14,18:00:00,23.3,G
2001-02-04,06:00:00,-25.2,G
2001-07-05,18:00:00,27.7,G
2002-12-24,18:00:00,-23.3,G
2002-07-10,18:00:00,25.0,G
2003-01-06,06:00:00,-27.0,G
2003-07-16,18:00:00,27.3,G
2004-01-22,06:00:00,-24.8,G
2004-08-07,18:00:00,25.4,G
2005-03-02,06:00:00,-22.9,G
2005-07-12,18:00:00,27.9,G
2006-01-04,06:00:00,-18.3,G
2006-06-12,18:00:00,30.8,G
2007-02-07,06:00:00,-20.1,G
2007-06-09,18:00:00,29.5,G
2008-03-24,06:00:00,-15.5,G
2008-07-25,18:00:00,30.7,G
2009-12-30,06:00:00,-22.5,G
2009-06-28,18:00:00,29.1,G
2010-01-06,18:00:00,-26.5,G
2010-07-03,18:00:00,29.1,G
2011-02-24,06:00:00,-25.7,G
2011-06-28,18:00:00,26.2,G
2012-02-04,06:00:00,-21.6,G
2012-05-27,18:00:00,24.1,G
2013-01-25,06:00:00,-19.7,G
2013-07-07,18:00:00,26.6,G
2014-12-28,18:00:00,-16.3,G
2014-07-26,18:00:00,29.4,G
2015-01-12,06:00:00,-13.3,G
2015-07-02,18:00:00,28.4,G
2016-01-15,06:00:00,-22.7,G
2016-06-25,18:00:00,25.3,G
2017-01-06,06:00:00,-22.9,G
2017-05-27,18:00:00,25.5,G
2018-02-05,06:00:00,-21.2,G
2018-07-16,18:00:00,29.3,G
2019-02-04,06:00:00,-17.6,G
2019-07-25,18:00:00,29.7,G
2020-02-28,06:00:00,-11.5,G
2020-06-25,18:00:00,29.7,G
2021-01-30,06:00:00,-19.5,G
2021-07-25,18:00:00,27.9,G
2022-12-25,06:00:00,-19.1,G
2022-07-21,18:00:00,29.5,G
2023-03-10,06:00:00,-18.4,G
2023-06-29,18:00:00,26.7,G
